,order_year,customer_id,sales,profit
1321,2016,CY-12745,162.406,49.7312
2099,2017,HM-14980,162.324,41.5973
1816,2017,AC-10420,162.16,-69.062
728,2015,DB-13210,162.07199999999997,-41.7939
312,2014,KH-16510,161.99,-2.7349999999999923
214,2014,GH-14410,161.728,53.34140000000001
1203,2016,AO-10810,161.28,12.095999999999998
34,2014,AP-10720,161.07,54.6459
2459,2017,TH-21100,160.776,10.0485
872,2015,JK-16120,160.62,47.9358
1487,2016,JM-16195,160.29000000000002,23.4346
170,2014,DS-13180,159.98,57.5928
1389,2016,EM-13810,159.98,57.5928
1592,2016,ML-17755,158.81,63.345600000000005
809,2015,GG-14650,157.79399999999998,-115.7156
2030,2017,EC-14050,157.36,57.364799999999995
1489,2016,JO-15280,156.51600000000002,51.2064
1330,2016,DB-13660,156.512,-35.2152
254,2014,JD-16015,156.176,-10.2889
810,2015,GH-14410,155.88,38.97
15,2014,AG-10270,155.48000000000002,17.9884
2114,2017,JC-16105,155.31,62.3038
897,2015,KB-16405,155.16,43.3824
423,2014,NH-18610,154.624,33.2
1120,2015,SU-20665,152.8,76.4
90,2014,CA-11965,152.64000000000001,44.7684
1283,2016,CD-11920,152.51999999999998,46.9392
2265,2017,ML-18265,151.96,41.5092
647,2015,BD-11560,151.96,36.4704
1608,2016,MT-18070,151.82,70.48519999999999
1768,2016,TC-21475,151.688,32.3928
2287,2017,MY-18295,151.638,21.584400000000002
605,2015,AC-10615,150.76,-32.2976
107,2014,CK-12760,150.04,66.598
1260,2016,BT-11440,149.158,-71.8994
1340,2016,DJ-13630,147.91199999999998,25.7848
2446,2017,TB-21250,147.63600000000002,-31.386199999999995
1318,2016,CV-12295,147.26,51.9779
2248,2017,MG-17875,147.184,-29.4368
333,2014,LE-16810,146.9,-12.8348
1007,2015,NL-18310,146.744,34.257
1027,2015,PJ-19015,146.698,40.063900000000004
1678,2016,RD-19480,145.71,69.393
959,2015,MG-17695,145.504,-392.85949999999997
141,2014,DC-13285,144.35999999999999,54.796800000000005
17,2014,AG-10390,143.73000000000002,67.9734
1819,2017,AC-10660,143.72799999999998,-32.3388
873,2015,JL-15175,143.51999999999998,41.1372
1083,2015,SC-20380,143.232,52.531800000000004
128,2014,CW-11905,142.344,17.153999999999996
2374,2017,RP-19855,141.76,19.804000000000002
1575,2016,ME-17725,141.20999999999998,-1.6140000000000008
524,2014,SM-20005,141.176,51.248
660,2015,BM-11575,139.216,37.3324
1844,2017,AP-10720,138.382,-11.071299999999997
1983,2017,DD-13570,137.984,51.968
2457,2017,TG-21310,137.94,35.8644
1580,2016,MG-17890,137.656,26.2211
567,2014,TN-21040,137.632,21.2518
396,2014,MR-17545,137.6,9.591999999999999
388,2014,MM-17260,136.96,51.36
698,2015,CG-12520,136.72,-93.3772
870,2015,JK-15730,136.672,42.0884
636,2015,AS-10630,135.93599999999998,-10.807599999999999
1004,2015,NG-18430,134.194,54.003
523,2014,SL-20155,133.79000000000002,22.2498
618,2015,AH-10195,132.94000000000003,-12.5528
1621,2016,ND-18370,132.63,59.2618
1504,2016,KB-16240,132.224,-18.1808
343,2014,LR-17035,131.84,48.520399999999995
1214,2016,AS-10240,131.082,23.2158
1494,2016,JR-16210,130.73399999999998,44.20819999999999
948,2015,MC-17425,130.4,57.1984
976,2015,MO-17950,130.288,-79.3074
845,2015,JD-15895,130.28,64.816
113,2014,CP-12085,129.98,62.3904
2366,2017,RH-19495,129.664,48.20479999999999
913,2015,KM-16660,129.64,34.3474
824,2015,HD-14785,129.308,31.0026
996,2015,NC-18415,128.4,36.2352
351,2014,LW-17125,127.95,21.7515
755,2015,DM-13345,127.764,2.8392
2200,2017,LA-16780,127.688,16.0696
1133,2015,TC-21535,127.68,30.639200000000002
2277,2017,MS-17365,127.46000000000001,40.7416
1895,2017,BN-11515,127.41000000000001,42.5613
142,2014,DD-13570,127.246,-8.634400000000001
1951,2017,CP-12340,126.696,-17.0274
1275,2016,CC-12100,126.08900000000001,-11.706399999999999
399,2014,MS-17710,125.31,40.7329
740,2015,DH-13675,125.25999999999999,28.8866
1897,2017,BO-11425,124.75,57.385
1310,2016,CS-12130,124.05600000000001,13.7547
2408,2017,SG-20605,123.89,25.4597
614,2015,AG-10765,123.83999999999999,61.7052
1617,2016,NC-18340,123.656,26.2924
108,2014,CL-11890,123.552,-29.3436
236,2014,HH-15010,123.28,60.273599999999995
715,2015,CS-11950,122.62200000000001,16.458
231,2014,HD-14785,122.05199999999999,-166.8786
1307,2016,CR-12625,121.78,30.445
2213,2017,LL-16840,121.554,44.7234
1863,2017,AZ-10750,121.536,15.192
2212,2017,LH-17020,120.783,-152.8739
380,2014,MH-17440,120.74800000000002,48.8491
672,2015,BS-11755,120.666,18.4548
796,2015,FC-14245,120.564,35.5324
2373,2017,RP-19390,120.04199999999999,28.5804
320,2014,KN-16390,119.8,29.95
103,2014,CD-12790,119.696,40.172200000000004
148,2014,DJ-13420,119.32,39.7648
1522,2016,KM-16225,119.25999999999999,56.4988
793,2015,ES-14020,117.456,44.04600000000001
135,2014,DB-13270,117.136,45.1064
1603,2016,MS-17530,116.96,36.0402
2325,2017,PJ-18835,116.912,43.6028
303,2014,KC-16255,116.85,43.055099999999996
1788,2016,TT-21265,116.4,32.5272
1856,2017,AS-10285,116.31200000000001,23.2624
492,2014,RP-19855,115.36,56.5264
2315,2017,PA-19060,114.848,35.89
1744,2016,SS-20875,114.84,-1.918800000000001
367,2014,MD-17860,114.78399999999999,-47.3384
1826,2017,AG-10495,114.376,24.6492
1009,2015,NM-18520,114.33599999999998,-26.6664
509,2014,SC-20695,114.2,52.532
1928,2017,CC-12550,113.83200000000001,33.870599999999996
527,2014,SN-20710,113.72,32.9398
2083,2017,GT-14755,112.912,-39.6382
564,2014,TH-21235,112.77600000000001,-2.9297999999999993
1440,2016,IG-15085,111.96,54.8604
1003,2015,NG-18355,111.904,8.056399999999998
2073,2017,GH-14425,111.79,43.5981
1349,2016,DM-12955,111.212,0.2652000000000001
144,2014,DF-13135,110.098,37.8771
2229,2017,MA-17560,109.24000000000001,30.1254
298,2014,KA-16525,108.92,49.013999999999996
1480,2016,JL-15850,108.42,-37.9432
179,2014,EB-13840,108.048,-36.363600000000005
931,2015,LH-17020,107.98200000000001,-26.9955
1269,2016,CA-12265,107.83,24.6018
846,2015,JD-16060,107.772,-29.2524
531,2014,SP-20860,107.68,1.1984000000000004
427,2014,NP-18685,107.648,33.64
1415,2016,GH-14410,107.448,-173.08409999999998
1434,2016,HK-14890,107.212,17.0232
307,2014,KD-16495,106.944,35.024
2074,2017,GH-14665,106.02080000000001,-8.879199999999997
38,2014,AR-10510,105.774,-8.4018
659,2015,BK-11260,105.688,41.58200000000001
953,2015,MD-17350,105.42,51.6558
1502,2016,JW-16075,105.264,20.379199999999997
1016,2015,ON-18715,105.01599999999999,-31.182000000000002
280,2014,JL-15235,104.91999999999999,-190.509
2465,2017,TN-21040,104.75,21.9975
1585,2016,MH-17785,104.696,6.5435
1365,2016,DW-13540,104.232,16.0088
1704,2016,SB-20290,103.96799999999999,16.8948
372,2014,MF-18250,103.936,16.8896
1730,2016,SM-20005,103.31799999999998,-77.8407
2176,2017,KC-16540,103.056,24.4758
1573,2016,MD-17350,103.054,-15.1722
1230,2016,BE-11335,102.916,47.2361
2474,2017,TS-21430,101.752,14.7089
508,2014,SC-20680,101.57,31.5238
1911,2017,BT-11680,101.36,35.4326
91,2014,CA-12265,101.05,16.689
917,2015,KN-16705,100.86,-183.1062
1553,2016,LS-17200,100.61600000000001,18.6496
1589,2016,MK-18160,100.25,41.0732
588,2014,VT-21700,100.24,33.830999999999996
1846,2017,AR-10345,100.08,23.955
955,2015,ME-17725,99.72200000000001,39.7654
1114,2015,SS-20140,99.2,25.791999999999998
1505,2016,KB-16315,99.156,27.5286
1629,2016,NP-18685,98.96000000000001,31.421799999999998
2371,2017,RM-19750,98.35,28.6879
2414,2017,SJ-20500,97.264,-243.16
819,2015,GT-14755,96.60400000000001,27.198999999999998
1143,2015,TP-21565,95.84,34.742
419,2014,NF-18475,95.76599999999999,31.8696
1519,2016,KH-16690,95.76,7.182
2094,2017,HH-15010,95.388,26.4606
545,2014,SW-20755,94.732,19.7177
1047,2015,RB-19645,94.68800000000002,28.4248
1560,2016,MA-17560,94.636,28.383500000000005
1334,2016,DE-13255,94.452,16.147199999999998
2034,2017,EH-13945,94.38,34.4022
374,2014,MG-17680,93.88799999999999,12.9096
1663,2016,PT-19090,93.456,-17.523
1571,2016,MC-18100,93.36,0.9336
2306,2017,NP-18325,92.94,41.823
2449,2017,TB-21520,92.56200000000001,42.2637
365,2014,MC-18130,92.52,24.9804
56,2014,BD-11635,91.92,11.49
434,2014,PA-19060,91.68,45.84
1654,2016,PM-19135,91.544,30.346600000000002
1476,2016,JL-15175,91.475,-1.8295
2271,2017,MO-17500,91.275,-67.5435
602,2015,AB-10255,91.172,34.3378
1039,2015,PW-19030,90.882,15.147
2138,2017,JK-15325,90.86,26.3494
487,2014,RL-19615,90.58,42.193400000000004
984,2015,MS-17830,90.432,32.4504
1392,2016,EM-14095,90.396,30.633
656,2015,BG-11695,90.168,28.299599999999998
1206,2016,AR-10510,89.97,18.8937
362,2014,MC-17635,89.94,41.8908
2259,2017,MK-17905,89.92,7.000300000000001
682,2015,CA-12055,89.86,-47.72899999999999
1093,2015,SF-20065,89.72,16.3948
2328,2017,PL-18925,89.705,-18.936600000000002
484,2014,RF-19840,89.68199999999999,16.1772
1311,2016,CS-12175,89.11,18.341499999999996
1208,2016,AR-10570,88.15,32.633
587,2014,VS-21820,87.15800000000002,-71.9621
1795,2016,VG-21805,86.896,28.1372
1388,2016,EL-13735,86.62,8.662
281,2014,JL-15505,86.52000000000001,41.276399999999995
1189,2016,AH-10030,86.45,38.038000000000004
81,2014,BS-11665,86.376,1.0797
1526,2016,KN-16705,86.2,24.998
828,2015,HJ-14875,85.92,28.7016
1131,2015,TC-20980,85.848,37.7204
2261,2017,ML-17395,85.5,11.095199999999998
1460,2016,JF-15355,85.5,40.756
444,2014,PJ-18835,85.00800000000001,7.9488
700,2015,CK-12205,84.856,5.5364
2269,2017,MM-18280,84.38,33.3634
1756,2016,TA-21385,84.272,-75.8448
1652,2016,PL-18925,83.976,-13.6461
1708,2016,SC-20305,83.72,37.150400000000005
496,2014,RW-19630,83.29,30.775399999999998
2178,2017,KD-16345,83.28,20.3568
920,2015,KT-16480,82.74,36.7048
329,2014,LC-16930,82.63,29.3404
1238,2016,BG-11035,82.408,12.2392
1183,2016,AG-10300,81.94,20.485
604,2015,AC-10450,81.884,24.9853
783,2015,EK-13795,81.788,20.543
2000,2017,DM-12955,81.568,7.1372
1762,2016,TB-21400,81.2,12.18
1113,2015,SR-20740,81.024,2.4030000000000005
175,2014,Dl-13600,80.16,29.172
1518,2016,KH-16630,79.592,30.6088
186,2014,EH-13945,79.56,22.1508
131,2014,DA-13450,79.0,21.726399999999998
1053,2015,RD-19720,78.19200000000001,23.8458
538,2014,SS-20590,78.12,15.1416
1669,2016,RA-19885,77.88,3.8939999999999997
415,2014,NC-18625,77.86,36.5546
1969,2017,DA-13450,77.75999999999999,35.064
758,2015,DO-13645,76.64,26.824
626,2015,AM-10705,76.156,14.7026
145,2014,DG-13300,76.12,22.0748
1898,2017,BP-11050,76.06,24.1826
1996,2017,DL-12925,75.9,24.8724
2424,2017,SP-20860,74.922,11.8472
2223,2017,LT-16765,74.352,23.235
1407,2016,FO-14305,74.054,22.5607
1900,2017,BP-11155,73.675,26.236700000000003
424,2014,NL-18310,73.584,8.2782
262,2014,JF-15415,73.57600000000001,28.1452
812,2015,GH-14485,72.78,-70.9605
248,2014,JB-15400,72.608,-124.568
2395,2017,SC-20680,71.98,15.1158
485,2014,RH-19495,71.84,34.9424
989,2015,MV-18190,71.84,15.368
2317,2017,PB-19105,71.676,13.1889
1194,2016,AH-10465,71.08800000000001,-1.7772
1872,2017,BD-11635,71.0,27.69
1902,2017,BP-11230,70.98,20.5842
1638,2016,PA-19060,70.88000000000001,22.5552
110,2014,CM-11815,70.304,25.226
1642,2016,PB-19210,69.93,0.6993
233,2014,HG-14845,69.9,21.6012
325,2014,KW-16570,69.21600000000001,11.2476
1250,2016,BP-11095,68.952,19.6809
1889,2017,BK-11260,68.32,21.4476
488,2014,RM-19375,68.264,13.8214
48,2014,AW-10930,68.204,-42.5674
470,2014,RB-19645,67.816,24.922800000000002
391,2014,MM-18280,67.194,-51.5154
1529,2016,KW-16435,67.0,32.16
1220,2016,AY-10555,66.976,6.6976
606,2015,AD-10180,66.55199999999999,9.5964
1714,2016,SC-20800,66.3,8.619
139,2014,DB-13660,65.97,31.0059
1703,2016,SA-20830,65.944,-17.106399999999997
919,2015,KT-16465,65.856,28.8092
448,2014,PL-18925,65.8,31.83
41,2014,AS-10045,65.78,32.2322
2162,2017,JP-16135,65.342,19.918599999999998
2046,2017,EM-14095,65.12,16.9312
1514,2016,KE-16420,65.07000000000001,19.0026
1176,2016,AB-10255,65.006,26.076
2021,2017,EA-14035,64.596,21.825000000000003
2159,2017,JO-15550,64.29,13.399500000000002
923,2015,LA-16780,64.188,-0.11620000000000097
1469,2016,JJ-15445,63.95,18.706
383,2014,MH-18025,63.882,10.647
1420,2016,GM-14500,63.572,17.5738
2283,2017,MV-18190,63.339999999999996,21.4772
243,2014,IG-15085,63.304,28.3524
780,2015,EH-13990,63.14,28.388599999999997
1070,2015,RP-19390,62.996,19.714
483,2014,RF-19735,62.91,22.6476
437,2014,PB-19210,62.808,21.1977
1886,2017,BG-11695,62.618,11.6556
1507,2016,KB-16600,62.216,14.6212
2340,2017,PT-19090,61.936000000000014,5.5012
2197,2017,KS-16300,61.876,-6.378400000000001
1222,2016,BB-10990,61.704,12.876900000000001
2498,2017,ZD-21925,61.44,16.5888
792,2015,ER-13855,60.983999999999995,4.5738
548,2014,TB-21175,60.416000000000004,6.0416
1894,2017,BN-11470,60.29600000000001,7.8452
1312,2016,CS-12250,60.28000000000001,22.142899999999997
76,2014,BP-11230,59.92,27.5632
1134,2015,TD-20995,59.848,-4.898
369,2014,ME-17725,59.696,16.2758
1855,2017,AS-10240,59.176,-31.916000000000004
101,2014,CC-12685,59.109,-45.3169
1119,2015,ST-20530,58.72,27.0112
1674,2016,RB-19645,58.58,19.3314
1619,2016,NC-18535,58.416000000000004,16.7946
630,2015,AR-10510,58.32,27.9936
568,2014,TR-21325,58.2,28.518
479,2014,RD-19930,57.907999999999994,-23.279600000000002
1177,2016,AC-10420,57.576,21.590999999999998
269,2014,JH-15820,57.42,26.4132
1201,2016,AM-10360,57.24,9.9774
398,2014,MS-17530,56.736000000000004,2.6925999999999997
916,2015,KN-16450,56.552,-118.0952
62,2014,BF-11215,56.52,21.4776
98,2014,CC-12475,56.4,3.384
413,2014,NC-18415,56.056000000000004,10.0408
268,2014,JH-15430,55.672,18.789299999999997
565,2014,TH-21550,55.48,26.6304
927,2015,LC-17140,55.424,19.3984
1599,2016,MP-17470,54.992,8.9362
1719,2016,SF-20200,54.704,21.1473
1853,2017,AS-10135,54.64,20.3448
1164,2015,XP-21865,54.17,24.4443
658,2015,BH-11710,54.095,5.843
348,2014,LT-16765,53.94,15.6426
1546,2016,LM-17065,53.868,21.5424
532,2014,SP-20920,53.82,24.219
2095,2017,HJ-14875,53.72,13.9672
1181,2016,AF-10885,53.696,-5.747999999999999
1716,2016,SD-20485,53.370000000000005,20.8197
543,2014,SW-20245,53.344,-27.0848
2455,2017,TC-21535,53.172,22.41
39,2014,AR-10540,52.96,20.1248
1352,2016,DM-13525,52.096000000000004,18.1656
657,2015,BG-11740,51.98,15.0742
723,2015,CW-11905,51.22,21.113
337,2014,LH-17020,51.184,-79.3352
2244,2017,ME-18010,51.168,-6.396
1,2014,AA-10375,50.792,16.713900000000002
2115,2017,JD-15790,50.784000000000006,10.488
1320,2016,CW-11905,50.768,22.763
2431,2017,ST-20530,50.687999999999995,12.372800000000002
1085,2015,SC-20575,50.461999999999996,-2.4326
643,2015,BB-11545,50.168000000000006,-77.84120000000001
760,2015,DP-13105,50.111999999999995,16.2864
439,2014,PC-19000,49.792,-11.8256
2365,2017,RF-19840,49.62,-0.35829999999999984
1679,2016,RD-19585,49.44,24.2256
278,2014,JL-15130,48.656000000000006,9.386
860,2015,JH-15820,48.596000000000004,19.602
1446,2016,JB-16000,48.466,15.6739
480,2014,RE-19405,48.36,6.045
155,2014,DL-12865,48.144,7.7238
958,2015,MG-17680,47.983999999999995,-1.1996
941,2015,LS-17245,47.976000000000006,4.7976
1742,2016,SS-20515,47.97,14.8707
964,2015,MH-17455,47.952,16.1838
2111,2017,JC-15340,47.94,2.397
209,2014,GA-14515,47.664,22.4106
212,2014,GD-14590,47.32,22.0028
402,2014,MS-17980,47.232,16.2648
1934,2017,CG-12040,47.15,21.8714
1916,2017,CA-11965,47.078,16.4761
449,2014,PM-18940,46.8,21.06
1228,2016,BD-11725,46.72,17.52
1956,2017,CS-11860,46.64,14.924500000000002
228,2014,GZ-14545,46.26,12.4902
679,2015,BW-11065,46.152,12.1149
535,2014,SS-20140,46.088,-88.0328
690,2015,CC-12220,45.68,21.0128
2288,2017,MZ-17335,45.66,15.5061
952,2015,MC-18130,45.44,9.815000000000001
1355,2016,DP-13000,45.394,4.8873999999999995
2088,2017,HA-14920,45.272,13.0825
222,2014,GP-14740,44.91,-35.928000000000004
184,2014,ED-13885,44.56,18.4848
965,2015,MH-17620,44.46,14.6718
1833,2017,AH-10195,44.446,-16.6276
577,2014,TT-21220,44.34,18.3786
2090,2017,HF-14995,43.85,20.483
1409,2016,FW-14395,43.6,12.208
1217,2016,AT-10435,43.46,6.4334
138,2014,DB-13615,43.176,13.4925
639,2015,AW-10840,43.144,-13.4973
730,2015,DB-13360,43.056000000000004,15.6078
2430,2017,SS-20875,42.91,14.8186
2445,2017,TB-21190,42.72,13.9788
835,2015,HW-14935,42.32,17.1976
1154,2015,TZ-21580,41.98,15.2818
1332,2016,DC-13285,41.86,10.465
2045,2017,EM-14065,41.546,-14.080200000000001
1998,2017,DL-13330,41.37,17.3754
813,2015,GH-14665,40.92,3.069
1828,2017,AG-10765,40.852000000000004,-66.0118
2152,2017,JM-15535,40.76,18.5616
401,2014,MS-17830,40.544,10.918
440,2014,PF-19120,40.54,17.6846
2042,2017,EM-13810,40.29,10.4754
245,2014,IM-15055,40.08,19.2384
1611,2016,MW-18220,40.0,0.5
852,2015,JF-15190,39.98,17.991
1313,2016,CS-12355,39.68,10.3168
537,2014,SS-20515,39.48,11.0544
2123,2017,JE-16165,39.438,13.6668
1647,2016,PG-18895,39.12,10.7172
1568,2016,MC-17605,39.0,11.31
999,2015,ND-18460,38.88,18.6624
1626,2016,NL-18310,38.88,18.6624
404,2014,MV-17485,38.66,15.082799999999999
1782,2016,TS-21430,38.62,16.8544
498,2014,SB-20170,38.572,-33.3918
1157,2015,VM-21685,38.528,-3.8068
721,2015,CS-12505,38.519999999999996,17.334
1544,2016,LH-17020,38.29,16.4647
1524,2016,KM-16660,38.212,11.832199999999998
258,2014,JE-15715,38.064,-59.6184
1141,2015,TP-21130,38.016,-1.8521999999999998
1584,2016,MH-17620,37.776,-0.3642000000000003
609,2015,AG-10270,37.68,16.956
2041,2017,EL-13735,37.66,18.4534
1361,2016,DV-13045,37.599999999999994,17.482999999999997
1185,2016,AG-10390,37.455,-6.9942
2008,2017,DP-13390,37.34,17.2484
7,2014,AB-10165,37.296,-1.0656
622,2015,AI-10855,36.56,17.0352
455,2014,PS-18760,36.544000000000004,11.8768
1470,2016,JK-15205,36.364,0.5435999999999996
515,2014,SF-20965,36.36,12.2715
1591,2016,ML-17410,36.24,15.2208
1054,2015,RD-19900,36.224000000000004,9.0924
806,2015,GA-14725,35.92,11.5404
65,2014,BG-11695,35.91,9.6957
2434,2017,SV-20785,35.730000000000004,9.2898
1195,2016,AH-10585,35.4,13.452
704,2015,CM-11935,35.12,13.17
1718,2016,SF-20065,34.944,3.0576
2027,2017,EB-13975,34.624,10.9938
2355,2017,RC-19960,34.504,6.0382
275,2014,JK-15640,34.47,10.1934
686,2015,CB-12415,34.418,-3.4938000000000002
560,2014,TD-20995,34.2,9.234
713,2015,CS-11845,34.187999999999995,-5.911500000000002
899,2015,KB-16600,34.02,16.6698
379,2014,MH-17290,34.0,12.002
1566,2016,MC-17575,33.9,15.594000000000001
1694,2016,RP-19270,33.44,11.704
1256,2016,BS-11590,33.4,12.357999999999999
779,2015,EH-13945,32.586,10.6128
40,2014,AR-10825,32.4,10.368
1864,2017,BB-10990,32.28,6.923
1461,2016,JF-15490,32.186,13.1091
1699,2016,RS-19420,32.04,14.418
454,2014,PR-18880,31.984,1.999
1100,2015,SH-20395,31.95,2.2365
1923,2017,CC-12145,31.744,8.3328
198,2014,ES-14020,31.68,15.2244
2284,2017,MW-18220,31.44,8.4888
610,2015,AG-10300,31.08,8.3916
1748,2016,SV-20815,31.008000000000003,11.2404
338,2014,LH-17155,30.72,9.5754
111,2014,CM-12445,30.46,10.7732
1390,2016,EM-13825,30.42,-8.3214
1261,2016,BT-11485,30.336,9.48
2312,2017,NW-18400,30.32,11.8248
296,2014,JS-15940,30.104,2.8728000000000007
928,2015,LE-16810,29.9,5.083
729,2015,DB-13270,29.872,1.7141000000000002
652,2015,BF-10975,29.758000000000003,0.9568000000000003
1684,2016,RE-19450,29.61,13.3245
1384,2016,EH-14005,29.471999999999998,9.9468
993,2015,MZ-17515,29.287999999999997,8.212399999999999
1690,2016,RH-19600,29.0,7.25
2201,2017,LB-16735,28.708,7.9107
1915,2017,BW-11200,28.575999999999997,-14.116800000000001
1772,2016,TH-21100,27.86,9.1938
1253,2016,BP-11230,27.619999999999997,10.3256
2,2014,AA-10480,27.46,9.8856
2110,2017,JB-16045,27.46,9.8856
1207,2016,AR-10540,27.24,9.533999999999999
627,2015,AP-10720,27.168000000000003,-1.3584
956,2015,ME-18010,26.976,8.7672
595,2015,AA-10315,26.96,7.0096
2363,2017,RE-19450,26.88,9.744
634,2015,AS-10225,26.8,12.864
283,2014,JL-15850,26.631999999999998,1.3316
918,2015,KS-16300,26.596,6.4894
1721,2016,SG-20470,26.351999999999997,-18.4464
603,2015,AB-10600,26.328000000000003,5.5032
291,2014,JP-15460,25.951999999999998,10.8096
174,2014,DW-13585,25.5,6.63
817,2015,GT-14635,25.344,8.8704
1049,2015,RB-19795,25.176,-18.4624
102,2014,CD-11920,24.9,11.703
1284,2016,CD-11980,24.784000000000002,7.745
472,2014,RC-19825,24.56,6.8768
1019,2015,PB-18805,24.191999999999997,7.56
2273,2017,MO-17950,24.0,-2.7
143,2014,DE-13255,23.951999999999998,9.8445
1789,2016,TT-21460,23.951999999999998,2.3952
2049,2017,EN-13780,23.831999999999997,6.5538
1648,2016,PJ-18835,23.6,8.555
1471,2016,JK-15325,23.36,11.68
2040,2017,EK-13795,23.36,6.0736
158,2014,DL-13330,23.119999999999997,2.1006
1893,2017,BM-11785,23.08,6.9239999999999995
1403,2016,FH-14365,23.04,6.912000000000001
885,2015,JP-16135,22.848000000000003,7.4256
2097,2017,HL-15040,22.58,5.8708
970,2015,ML-17395,22.549000000000003,-4.9428
544,2014,SW-20275,22.38,10.7424
477,2014,RD-19810,22.32,7.6626
74,2014,BP-11050,22.24,2.502
1079,2015,SC-20050,22.2,9.102
1615,2016,MZ-17515,22.16,-24.8936
1598,2016,MO-17800,22.0,5.5
693,2015,CC-12670,21.98,8.5722
1439,2016,HZ-14950,21.88,6.2905
1391,2016,EM-14065,21.504,-5.026800000000001
1531,2016,LB-16735,21.48,10.74
286,2014,JM-15655,21.375999999999998,7.7192
59,2014,BF-11020,21.36,7.209
938,2015,LS-16945,21.34,9.8164
194,2014,EM-13825,21.19,7.9958
754,2015,DM-13015,21.12,6.6
1741,2016,SS-20140,21.12,6.5472
1878,2017,BF-10975,20.664,6.9741
2225,2017,LW-16825,20.64,2.322
2037,2017,EH-14185,20.544,6.42
94,2014,CB-12025,20.536,5.2694
1825,2017,AG-10390,19.76,8.2992
244,2014,IL-15100,19.752,6.9132
8,2014,AB-10255,19.68,6.4944
749,2015,DL-12865,19.65,9.039
1722,2016,SG-20890,19.648,6.6312
804,2015,FW-14395,19.56,5.4768
356,2014,MB-18085,19.535999999999998,4.8839999999999995
30,2014,AJ-10945,19.456,3.4048
297,2014,JS-16030,19.456,3.4048
632,2015,AR-10825,19.44,9.3312
1336,2016,DG-13300,19.44,9.3312
346,2014,LS-17230,19.44,9.3312
1448,2016,JC-15340,19.395,-4.0783000000000005
1186,2016,AG-10495,19.296,6.03
1030,2015,PN-18775,19.152,6.4638
1158,2015,VP-21730,19.0,8.93
446,2014,PK-18910,18.9,9.072000000000001
859,2015,JG-15805,18.9,8.693999999999999
125,2014,CS-12505,18.75,9.0
1830,2017,AH-10030,18.704,2.338
598,2015,AB-10060,18.54,8.7138
293,2014,JP-16135,18.464000000000002,6.9239999999999995
1995,2017,DL-12865,18.294,-6.505800000000001
1935,2017,CG-12520,18.16,1.8159999999999998
2409,2017,SG-20890,17.798,-13.278500000000001
705,2015,CM-12115,17.64,8.1144
2472,2017,TS-21340,17.608,7.289499999999999
1117,2015,SS-20590,17.43,8.0178
1354,2016,DO-13435,17.34,8.4966
46,2014,AT-10435,17.302,0.8395999999999999
393,2014,MO-17500,17.248,6.0368
986,2015,MT-17815,17.241,1.7796000000000003
1276,2016,CC-12145,17.04,7.862399999999999
1424,2016,GT-14755,16.92,6.3
1295,2016,CL-11890,16.74,4.3524
2251,2017,MG-18205,16.739,-1.2453
1073,2015,RS-19765,16.712,5.0109
2019,2017,Dl-13600,16.696,-0.32120000000000015
2065,2017,FW-14395,16.59,5.8065
1289,2016,CJ-11875,16.52,1.652
1193,2016,AH-10210,16.496,5.5674
585,2014,VM-21835,16.28,6.5120000000000005
2389,2017,SC-20230,16.06,4.1756
1624,2016,NH-18610,15.936,5.1792
635,2015,AS-10240,15.928,5.0744
1165,2015,YC-21895,15.7,7.065
1709,2016,SC-20380,15.624,-24.9984
1808,2017,AA-10480,15.552,5.4432
1175,2016,AB-10150,15.552,5.4432
106,2014,CK-12595,15.39,1.2327
32,2014,AM-10360,15.36,7.68
471,2014,RB-19795,15.28,7.4872
1596,2016,MN-17935,15.232000000000001,5.5216
1822,2017,AG-10270,15.008,1.5008
600,2015,AB-10150,14.94,7.0218
2488,2017,VM-21835,14.82,6.9654
2233,2017,MC-17275,14.73,7.2177
60,2014,BF-11080,14.67,3.9609
88,2014,BW-11065,14.62,6.7252
58,2014,BF-11005,14.575999999999999,2.3686
734,2015,DC-12850,14.495999999999999,4.8924
9,2014,AB-10600,14.48,-23.892
1763,2016,TB-21520,14.368,3.9512
884,2015,JP-15520,14.304,5.0064
1715,2016,SC-20845,14.112,1.2348
888,2015,JS-15595,13.944,4.5318
153,2014,DK-13225,13.940000000000001,6.002599999999999
2304,2017,NM-18445,13.92,4.35
1298,2016,CM-11815,13.68,3.6936
161,2014,DM-13345,13.632000000000001,3.708
1216,2016,AS-10630,13.28,6.3744
712,2015,CR-12820,13.12,2.1319999999999997
1809,2017,AA-10645,12.96,6.2208
1662,2016,PS-19045,12.9,6.321000000000001
2388,2017,SC-20095,12.7,5.8420000000000005
2379,2017,RS-19870,12.68,6.0864
79,2014,BS-11380,12.624,3.945
663,2015,BN-11470,12.575999999999999,4.0872
1347,2016,DL-13330,12.42,5.2164
304,2014,KC-16675,12.39,5.8233
2367,2017,RK-19300,12.192,4.1148
1640,2016,PB-19105,11.992,0.8994
1377,2016,EB-14170,11.84,4.44
697,2015,CG-12040,11.76,5.7624
318,2014,KM-16660,11.76,3.1752
800,2015,FM-14290,11.735999999999999,1.0269
789,2015,EM-14200,11.696,3.9474
2435,2017,SV-20815,11.68,4.2048
